DATETIME,DAY_TYPE,PT_NAME,TRAIN_LINES,PT_CODE,PT_LATITUDE,PT_LONGITUDE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2023-09-30 21:00:00,0,Mattar,1,DT25,1.326878,103.883304,2440,5321
2023-09-30 17:00:00,0,Chinatown,2,NE4/DT19,1.284566,103.843626,85365,67885
2023-09-30 17:00:00,1,Chinatown,2,NE4/DT19,1.284566,103.843626,41903,40996
2023-09-30 08:00:00,1,Renjong,1,SW8,1.386827,103.890541,1015,446
2023-09-30 08:00:00,0,Renjong,1,SW8,1.386827,103.890541,3845,2713
2023-09-30 21:00:00,1,Havelock,1,TE16,1.287778,103.833611,1843,3600
2023-09-30 21:00:00,0,Havelock,1,TE16,1.287778,103.833611,4019,6922
2023-09-30 17:00:00,1,Pasir Panjang,1,CC26,1.276111,103.791893,2880,2084
2023-09-30 17:00:00,0,Pasir Panjang,1,CC26,1.276111,103.791893,23764,4763
2023-09-30 11:00:00,0,Bartley,1,CC12,1.342923,103.87966,6369,2872
2023-09-30 11:00:00,1,Bartley,1,CC12,1.342923,103.87966,3750,2238
2023-09-30 20:00:00,1,Expo,2,CG1/DT35,1.334479,103.961459,7552,3689
2023-09-30 20:00:00,0,Expo,2,CG1/DT35,1.334479,103.961459,25093,5751
2023-09-30 08:00:00,1,Kranji,1,NS7,1.425302,103.762049,14464,16273
2023-09-30 08:00:00,0,Kranji,1,NS7,1.425302,103.762049,38027,42063
2023-09-30 18:00:00,1,Punggol,2,NE17/PTC,1.405191,103.902367,27575,31345
2023-09-30 18:00:00,0,Punggol,2,NE17/PTC,1.405191,103.902367,53583,121997
2023-09-30 11:00:00,0,Tuas Crescent,1,EW31,1.321091,103.649075,1437,902
2023-09-30 11:00:00,1,Tuas Crescent,1,EW31,1.321091,103.649075,1506,483
2023-09-30 21:00:00,1,Mountbatten,1,CC7,1.306106,103.883175,1985,4384
2023-09-30 21:00:00,0,Mountbatten,1,CC7,1.306106,103.883175,4489,8591
2023-09-30 23:00:00,1,Nibong,1,PW5,1.411865,103.900321,169,1555
2023-09-30 23:00:00,0,Nibong,1,PW5,1.411865,103.900321,218,2187
2023-09-30 12:00:00,0,Upper Thomson,1,TE8,1.354167,103.833333,7434,8462
2023-09-30 12:00:00,1,Upper Thomson,1,TE8,1.354167,103.833333,6803,5334
2023-09-30 19:00:00,0,Segar,1,BP11,1.387713,103.769599,1960,9231
2023-09-30 19:00:00,1,Segar,1,BP11,1.387713,103.769599,935,1811
2023-09-30 18:00:00,1,Promenade,2,CC4/DT15,1.294063,103.860156,16612,16441
2023-09-30 18:00:00,0,Promenade,2,CC4/DT15,1.294063,103.860156,86117,38377
2023-09-30 00:00:00,0,Lakeside,1,EW26,1.344264,103.720797,41,4580
2023-09-30 00:00:00,1,Lakeside,1,EW26,1.344264,103.720797,49,2896
2023-09-30 10:00:00,0,Marsiling,1,NS8,1.432579,103.77415,20168,10687
2023-09-30 10:00:00,1,Marsiling,1,NS8,1.432579,103.77415,11398,6920
2023-09-30 21:00:00,1,Changi Airport,1,CG2,1.357622,103.988487,16038,7403
2023-09-30 21:00:00,0,Changi Airport,1,CG2,1.357622,103.988487,24917,13369
2023-09-30 16:00:00,1,Sembawang,1,NS11,1.449133,103.82006,19854,20731
2023-09-30 16:00:00,0,Sembawang,1,NS11,1.449133,103.82006,27905,40668
2023-09-30 12:00:00,0,Outram Park,3,EW16/NE3/TE17,1.280319,103.839459,42251,35058
2023-09-30 12:00:00,1,Outram Park,3,EW16/NE3/TE17,1.280319,103.839459,14060,14416
2023-09-30 08:00:00,0,Rumbia,1,SE2,1.391553,103.905947,16584,2441
2023-09-30 08:00:00,1,Rumbia,1,SE2,1.391553,103.905947,3482,1383
2023-09-30 19:00:00,1,Joo Koon,1,EW29,1.327826,103.678318,8089,8430
2023-09-30 19:00:00,0,Joo Koon,1,EW29,1.327826,103.678318,34869,12950
2023-09-30 16:00:00,0,Jurong East,2,EW24/NS1,1.333207,103.742308,80946,60595
2023-09-30 16:00:00,1,Jurong East,2,EW24/NS1,1.333207,103.742308,48602,43897
2023-09-30 05:00:00,1,Chinatown,2,NE4/DT19,1.284566,103.843626,425,12
2023-09-30 05:00:00,0,Chinatown,2,NE4/DT19,1.284566,103.843626,1772,84
2023-09-30 16:00:00,0,Kangkar,1,SE4,1.383957,103.90216,2829,3958
2023-09-30 16:00:00,1,Kangkar,1,SE4,1.383957,103.90216,1817,1715
2023-09-30 23:00:00,0,Tampines East,1,DT33,1.35631,103.955471,1500,13636
2023-09-30 23:00:00,1,Tampines East,1,DT33,1.35631,103.955471,836,6967
2023-09-30 22:00:00,0,Bayfront,2,CE1/DT16,1.281371,103.858998,65709,16799
2023-09-30 22:00:00,1,Bayfront,2,CE1/DT16,1.281371,103.858998,44159,10172
2023-09-30 21:00:00,0,Newton,2,NS21/DT11,1.31383,103.838021,51529,56102
2023-09-30 21:00:00,1,Newton,2,NS21/DT11,1.31383,103.838021,24165,27133
2023-09-30 08:00:00,1,Kupang,1,SW3,1.398271,103.881283,1406,421
2023-09-30 08:00:00,0,Kupang,1,SW3,1.398271,103.881283,5737,1574
2023-09-30 17:00:00,1,Keat Hong,1,BP3,1.378604,103.749058,2281,2285
2023-09-30 17:00:00,0,Keat Hong,1,BP3,1.378604,103.749058,4447,7170
2023-09-30 13:00:00,1,Petir,1,BP7,1.377828,103.76655,275,529
2023-09-30 13:00:00,0,Petir,1,BP7,1.377828,103.76655,706,981
2023-09-30 13:00:00,1,Kangkar,1,SE4,1.383957,103.90216,2028,1785
2023-09-30 13:00:00,0,Kangkar,1,SE4,1.383957,103.90216,3319,3252
2023-09-30 21:00:00,1,Bangkit,1,BP9,1.380281,103.772576,404,844
2023-09-30 21:00:00,0,Bangkit,1,BP9,1.380281,103.772576,767,2000
2023-09-30 10:00:00,0,Ang Mo Kio,1,NS16,1.370025,103.849588,42676,28739
2023-09-30 10:00:00,1,Ang Mo Kio,1,NS16,1.370025,103.849588,25259,16843
2023-09-30 22:00:00,0,Tiong Bahru,1,EW17,1.286555,103.826956,11181,24036
2023-09-30 22:00:00,1,Tiong Bahru,1,EW17,1.286555,103.826956,5981,11889
2023-09-30 09:00:00,1,Bakau,1,SE3,1.38804,103.905412,2178,656
2023-09-30 09:00:00,0,Bakau,1,SE3,1.38804,103.905412,5132,1192
2023-09-30 16:00:00,0,Beauty World,1,DT5,1.341607,103.775682,13355,15140
2023-09-30 16:00:00,1,Beauty World,1,DT5,1.341607,103.775682,8832,8203
2023-09-30 18:00:00,0,Novena,1,NS20,1.320089,103.843405,124687,49205
2023-09-30 18:00:00,1,Novena,1,NS20,1.320089,103.843405,18233,14070
2023-09-30 21:00:00,0,City Hall,2,NS25/EW13,1.293119,103.852089,86539,11495
2023-09-30 21:00:00,1,City Hall,2,NS25/EW13,1.293119,103.852089,45033,7169
2023-09-30 21:00:00,0,Raffles Place,2,EW14/NS26,1.284001,103.85155,56230,8459
2023-09-30 21:00:00,1,Raffles Place,2,EW14/NS26,1.284001,103.85155,13322,4846
2023-09-30 18:00:00,0,Punggol Point,1,PW3,1.416932,103.90668,3223,2587
2023-09-30 18:00:00,1,Punggol Point,1,PW3,1.416932,103.90668,945,653
2023-09-30 15:00:00,1,Mayflower,1,TE6,1.3725,103.837222,4310,4179
2023-09-30 15:00:00,0,Mayflower,1,TE6,1.3725,103.837222,6512,7143
2023-09-30 18:00:00,1,Gardens by the Bay,1,TE22,1.2783,103.868,3046,8759
2023-09-30 18:00:00,0,Gardens by the Bay,1,TE22,1.2783,103.868,3121,10299
2023-09-30 06:00:00,1,Changi Airport,1,CG2,1.357622,103.988487,4301,3485
2023-09-30 06:00:00,0,Changi Airport,1,CG2,1.357622,103.988487,8236,10622
2023-09-30 05:00:00,0,Layar,1,SW6,1.392141,103.880022,1503,80
2023-09-30 05:00:00,1,Layar,1,SW6,1.392141,103.880022,317,13
2023-09-30 05:00:00,0,Orchard Boulevard,1,TE13,1.3024,103.8251,25,68
2023-09-30 05:00:00,1,Orchard Boulevard,1,TE13,1.3024,103.8251,21,8
2023-09-30 13:00:00,1,Buona Vista,2,EW21/CC22,1.307337,103.790046,13349,11055
2023-09-30 13:00:00,0,Buona Vista,2,EW21/CC22,1.307337,103.790046,24397,24713
2023-09-30 05:00:00,1,Eunos,1,EW7,1.319809,103.902888,808,151
2023-09-30 05:00:00,0,Eunos,1,EW7,1.319809,103.902888,3715,846
2023-09-30 23:00:00,1,Joo Koon,1,EW29,1.327826,103.678318,479,1376
2023-09-30 23:00:00,0,Joo Koon,1,EW29,1.327826,103.678318,1085,1434
2023-09-30 07:00:00,0,Keat Hong,1,BP3,1.378604,103.749058,20054,2304
2023-09-30 07:00:00,1,Keat Hong,1,BP3,1.378604,103.749058,2214,467
2023-09-30 19:00:00,1,Canberra,1,NS12,1.443056,103.829722,6483,10506
2023-09-30 19:00:00,0,Canberra,1,NS12,1.443056,103.829722,14954,38799
2023-09-30 08:00:00,0,Woodlands South ,1,TE3,1.4273,103.7938,24899,10958
2023-09-30 08:00:00,1,Woodlands South ,1,TE3,1.4273,103.7938,4351,3247
2023-09-30 13:00:00,1,Sam Kee,1,PW1,1.409808,103.90492,1566,2167
2023-09-30 13:00:00,0,Sam Kee,1,PW1,1.409808,103.90492,1528,2604
2023-09-30 00:00:00,0,Soo Teck,1,PW7,1.405436,103.897287,105,351
2023-09-30 00:00:00,1,Soo Teck,1,PW7,1.405436,103.897287,77,231
2023-09-30 23:00:00,0,Kovan,1,NE13,1.360207,103.885163,2771,11371
2023-09-30 23:00:00,1,Kovan,1,NE13,1.360207,103.885163,1757,5914
2023-09-30 10:00:00,0,Sixth Avenue,1,DT7,1.331221,103.79718,3214,3207
2023-09-30 10:00:00,1,Sixth Avenue,1,DT7,1.331221,103.79718,2560,2318
2023-09-30 16:00:00,1,Fort Canning,1,DT20,1.291631,103.844621,3053,3229
2023-09-30 16:00:00,0,Fort Canning,1,DT20,1.291631,103.844621,5995,6634
2023-09-30 10:00:00,1,Fernvale,1,SW5,1.392033,103.876256,4831,3728
2023-09-30 10:00:00,0,Fernvale,1,SW5,1.392033,103.876256,7498,5153
2023-09-30 10:00:00,0,Expo,2,CG1/DT35,1.334479,103.961459,3371,25771
2023-09-30 10:00:00,1,Expo,2,CG1/DT35,1.334479,103.961459,2363,5230
2023-09-30 06:00:00,1,Coral Edge,1,PE3,1.39392,103.912633,987,399
2023-09-30 06:00:00,0,Coral Edge,1,PE3,1.39392,103.912633,8069,1442
2023-09-30 14:00:00,1,Dakota,1,CC8,1.308474,103.888825,4805,4636
2023-09-30 14:00:00,0,Dakota,1,CC8,1.308474,103.888825,12589,7316
2023-09-30 16:00:00,0,Cashew,1,DT2,1.369997,103.764569,4653,2040
2023-09-30 16:00:00,1,Cashew,1,DT2,1.369997,103.764569,1020,1028
2023-09-30 12:00:00,0,Changi Airport,1,CG2,1.357622,103.988487,16054,22523
2023-09-30 12:00:00,1,Changi Airport,1,CG2,1.357622,103.988487,10568,16742
2023-09-30 18:00:00,0,HarbourFront,2,NE1/CC29,1.265453,103.820514,147261,82372
2023-09-30 18:00:00,1,HarbourFront,2,NE1/CC29,1.265453,103.820514,47736,35037
2023-09-30 14:00:00,0,King Albert Park,1,DT6,1.335721,103.783203,10666,7749
2023-09-30 14:00:00,1,King Albert Park,1,DT6,1.335721,103.783203,3400,3009
2023-09-30 11:00:00,0,Boon Lay,1,EW27,1.33862,103.705817,30628,30046
2023-09-30 11:00:00,1,Boon Lay,1,EW27,1.33862,103.705817,24707,18630
2023-09-30 12:00:00,0,Nicoll Highway,1,CC5,1.300292,103.863449,4849,5527
2023-09-30 12:00:00,1,Nicoll Highway,1,CC5,1.300292,103.863449,3146,5009
2023-09-30 19:00:00,1,Downtown,1,DT17,1.27949,103.852802,3752,3048
2023-09-30 19:00:00,0,Downtown,1,DT17,1.27949,103.852802,62711,7811
2023-09-30 05:00:00,0,Springleaf,1,TE4,1.397778,103.818611,345,302
2023-09-30 05:00:00,1,Springleaf,1,TE4,1.397778,103.818611,91,43
2023-09-30 06:00:00,0,Raffles Place,2,EW14/NS26,1.284001,103.85155,2566,33477
2023-09-30 06:00:00,1,Raffles Place,2,EW14/NS26,1.284001,103.85155,1393,3456
2023-09-30 17:00:00,1,Newton,2,NS21/DT11,1.31383,103.838021,37322,37681
2023-09-30 17:00:00,0,Newton,2,NS21/DT11,1.31383,103.838021,97735,90363
2023-09-30 08:00:00,1,Lakeside,1,EW26,1.344264,103.720797,19710,8311
2023-09-30 08:00:00,0,Lakeside,1,EW26,1.344264,103.720797,108165,35689
2023-09-30 09:00:00,1,Renjong,1,SW8,1.386827,103.890541,1230,588
2023-09-30 09:00:00,0,Renjong,1,SW8,1.386827,103.890541,2766,1099
2023-09-30 17:00:00,1,Ubi,1,DT27,1.330008,103.898911,5394,4072
2023-09-30 17:00:00,0,Ubi,1,DT27,1.330008,103.898911,22902,10323
2023-09-30 00:00:00,0,Kadaloor,1,PE5,1.399633,103.916536,24,887
2023-09-30 00:00:00,1,Kadaloor,1,PE5,1.399633,103.916536,17,552
2023-09-30 09:00:00,1,Clarke Quay,1,NE5,1.288949,103.847521,2145,6041
2023-09-30 09:00:00,0,Clarke Quay,1,NE5,1.288949,103.847521,5213,40840
2023-09-30 22:00:00,1,Novena,1,NS20,1.320089,103.843405,6803,3553
2023-09-30 22:00:00,0,Novena,1,NS20,1.320089,103.843405,16052,7165
2023-09-30 06:00:00,0,Teck Whye,1,BP4,1.376738,103.753665,4256,812
2023-09-30 06:00:00,1,Teck Whye,1,BP4,1.376738,103.753665,748,164
2023-09-30 11:00:00,0,Hillview,1,DT3,1.363185,103.767371,7810,3003
2023-09-30 11:00:00,1,Hillview,1,DT3,1.363185,103.767371,6281,2501
2023-09-30 13:00:00,0,Stadium,1,CC6,1.302847,103.875417,7670,8823
2023-09-30 13:00:00,1,Stadium,1,CC6,1.302847,103.875417,8710,9713
2023-09-30 20:00:00,0,Caldecott,2,CC17/TE9,1.337649,103.839627,3254,6120
2023-09-30 20:00:00,1,Caldecott,2,CC17/TE9,1.337649,103.839627,1235,2460
2023-09-30 08:00:00,0,Ang Mo Kio,1,NS16,1.370025,103.849588,114398,59119
2023-09-30 08:00:00,1,Ang Mo Kio,1,NS16,1.370025,103.849588,22456,14597
2023-09-30 20:00:00,1,Tanjong Pagar,1,EW15,1.276385,103.846771,11155,5269
2023-09-30 20:00:00,0,Tanjong Pagar,1,EW15,1.276385,103.846771,60732,12579
2023-09-30 18:00:00,0,Labrador Park,1,CC27,1.27218,103.802557,56270,4376
2023-09-30 18:00:00,1,Labrador Park,1,CC27,1.27218,103.802557,1796,1307
2023-09-30 15:00:00,1,Marina Bay,3,NS27/CE2/TE20,1.276481,103.854598,2593,3635
2023-09-30 15:00:00,0,Marina Bay,3,NS27/CE2/TE20,1.276481,103.854598,4522,4130
2023-09-30 14:00:00,1,Orchard Boulevard,1,TE13,1.3024,103.8251,2250,2351
2023-09-30 14:00:00,0,Orchard Boulevard,1,TE13,1.3024,103.8251,2965,4429
2023-09-30 08:00:00,1,Novena,1,NS20,1.320089,103.843405,7879,18823
2023-09-30 08:00:00,0,Novena,1,NS20,1.320089,103.843405,31235,142804
2023-09-30 06:00:00,1,Nicoll Highway,1,CC5,1.300292,103.863449,750,433
2023-09-30 06:00:00,0,Nicoll Highway,1,CC5,1.300292,103.863449,1757,1637
2023-09-30 23:00:00,0,Woodleigh,1,NE11,1.339202,103.870727,1617,3512
2023-09-30 23:00:00,1,Woodleigh,1,NE11,1.339202,103.870727,976,2137
2023-09-30 22:00:00,0,Newton,2,NS21/DT11,1.31383,103.838021,40477,44790
2023-09-30 22:00:00,1,Newton,2,NS21/DT11,1.31383,103.838021,21340,23862
2023-09-30 20:00:00,0,Outram Park,3,EW16/NE3/TE17,1.280319,103.839459,34762,16949
2023-09-30 20:00:00,1,Outram Park,3,EW16/NE3/TE17,1.280319,103.839459,11241,8729
2023-09-30 14:00:00,1,Yishun,1,NS13,1.429666,103.835044,28979,27881
2023-09-30 14:00:00,0,Yishun,1,NS13,1.429666,103.835044,40380,44457
2023-09-30 07:00:00,0,Tuas Crescent,1,EW31,1.321091,103.649075,4920,35456
2023-09-30 07:00:00,1,Tuas Crescent,1,EW31,1.321091,103.649075,2313,5902
2023-09-30 00:00:00,1,Punggol Point,1,PW3,1.416932,103.90668,3,105
2023-09-30 00:00:00,0,Punggol Point,1,PW3,1.416932,103.90668,3,163
2023-09-30 06:00:00,0,Havelock,1,TE16,1.287778,103.833611,3463,2397
2023-09-30 06:00:00,1,Havelock,1,TE16,1.287778,103.833611,721,846
2023-09-30 11:00:00,1,Expo,2,CG1/DT35,1.334479,103.961459,3398,5890
2023-09-30 11:00:00,0,Expo,2,CG1/DT35,1.334479,103.961459,6859,14332
2023-09-30 14:00:00,0,Lentor,1,TE5,1.384722,103.836667,2340,3742
2023-09-30 14:00:00,1,Lentor,1,TE5,1.384722,103.836667,1906,1887
2023-09-30 13:00:00,1,Compassvale,1,SE1,1.394615,103.900443,2205,2139
2023-09-30 13:00:00,0,Compassvale,1,SE1,1.394615,103.900443,4054,3594
2023-09-30 10:00:00,0,Great World,1,TE15,1.295,103.833333,4448,7497
2023-09-30 10:00:00,1,Great World,1,TE15,1.295,103.833333,2797,4885
2023-09-30 08:00:00,1,Mattar,1,DT25,1.326878,103.883304,1814,2169
2023-09-30 08:00:00,0,Mattar,1,DT25,1.326878,103.883304,12006,12776
2023-09-30 18:00:00,0,Potong Pasir,1,NE10,1.331316,103.868779,37563,36400
2023-09-30 18:00:00,1,Potong Pasir,1,NE10,1.331316,103.868779,9249,9259
2023-09-30 12:00:00,1,Geylang Bahru,1,DT24,1.321479,103.871457,2555,1857
2023-09-30 12:00:00,0,Geylang Bahru,1,DT24,1.321479,103.871457,4498,3509
2023-09-30 07:00:00,0,Boon Keng,1,NE9,1.320091,103.861655,45449,34256
2023-09-30 07:00:00,1,Boon Keng,1,NE9,1.320091,103.861655,9234,4893
2023-09-30 05:00:00,1,Serangoon,2,NE12/CC13,1.349862,103.873635,1764,164
2023-09-30 05:00:00,0,Serangoon,2,NE12/CC13,1.349862,103.873635,8664,875
2023-09-30 10:00:00,1,Bayfront,2,CE1/DT16,1.281371,103.858998,8456,23004
2023-09-30 10:00:00,0,Bayfront,2,CE1/DT16,1.281371,103.858998,9692,35412
2023-09-30 08:00:00,1,Bras Basah,1,CC2,1.296978,103.850715,628,3196
2023-09-30 08:00:00,0,Bras Basah,1,CC2,1.296978,103.850715,2253,22896
2023-09-30 06:00:00,0,Little India,2,NE7/DT12,1.306691,103.849396,10569,11999
2023-09-30 06:00:00,1,Little India,2,NE7/DT12,1.306691,103.849396,3329,3315
2023-09-30 06:00:00,0,Gul Circle,1,EW30,1.319809,103.66083,1741,9533
2023-09-30 06:00:00,1,Gul Circle,1,EW30,1.319809,103.66083,649,1687
2023-09-30 05:00:00,1,Commonwealth,1,EW20,1.302439,103.798326,338,93
2023-09-30 05:00:00,0,Commonwealth,1,EW20,1.302439,103.798326,2380,783
2023-09-30 09:00:00,1,Bright Hill,1,TE7,1.363889,103.833611,3048,1876
2023-09-30 09:00:00,0,Bright Hill,1,TE7,1.363889,103.833611,7592,7713
2023-09-30 06:00:00,0,Somerset,1,NS23,1.300508,103.838428,3184,10961
2023-09-30 06:00:00,1,Somerset,1,NS23,1.300508,103.838428,1254,3349
2023-09-30 20:00:00,1,Telok Blangah,1,CC28,1.270769,103.809878,1090,2536
2023-09-30 20:00:00,0,Telok Blangah,1,CC28,1.270769,103.809878,2172,6137
2023-09-30 05:00:00,0,Kadaloor,1,PE5,1.399633,103.916536,2403,98
2023-09-30 05:00:00,1,Kadaloor,1,PE5,1.399633,103.916536,526,26
2023-09-30 12:00:00,1,Lentor,1,TE5,1.384722,103.836667,2332,1430
2023-09-30 12:00:00,0,Lentor,1,TE5,1.384722,103.836667,3249,2160
2023-09-30 21:00:00,0,Clarke Quay,1,NE5,1.288949,103.847521,22281,7755
2023-09-30 21:00:00,1,Clarke Quay,1,NE5,1.288949,103.847521,9597,5518
2023-09-30 00:00:00,0,Cheng Lim,1,SW1,1.396332,103.89379,38,80
2023-09-30 00:00:00,1,Cheng Lim,1,SW1,1.396332,103.89379,30,83
2023-09-30 22:00:00,1,Sembawang,1,NS11,1.449133,103.82006,7289,24621
2023-09-30 22:00:00,0,Sembawang,1,NS11,1.449133,103.82006,11727,47197
2023-09-30 17:00:00,1,Soo Teck,1,PW7,1.405436,103.897287,1799,1781
2023-09-30 17:00:00,0,Soo Teck,1,PW7,1.405436,103.897287,3694,4723
2023-09-30 11:00:00,0,Downtown,1,DT17,1.27949,103.852802,25248,13933
2023-09-30 11:00:00,1,Downtown,1,DT17,1.27949,103.852802,2379,2635
2023-09-30 07:00:00,1,Paya Lebar,2,EW8/CC9,1.318214,103.893133,9498,10437
2023-09-30 07:00:00,0,Paya Lebar,2,EW8/CC9,1.318214,103.893133,44758,48135
2023-09-30 16:00:00,1,Tiong Bahru,1,EW17,1.286555,103.826956,13276,14010
2023-09-30 16:00:00,0,Tiong Bahru,1,EW17,1.286555,103.826956,23992,27564
2023-09-30 10:00:00,0,Jelapang,1,BP12,1.386703,103.764547,2588,1007
2023-09-30 10:00:00,1,Jelapang,1,BP12,1.386703,103.764547,1745,792
2023-09-30 11:00:00,0,Fajar,1,BP10,1.384502,103.770862,2797,2123
2023-09-30 11:00:00,1,Fajar,1,BP10,1.384502,103.770862,1814,1398
2023-09-30 20:00:00,1,Redhill,1,EW18,1.289674,103.816787,4912,7784
2023-09-30 20:00:00,0,Redhill,1,EW18,1.289674,103.816787,12987,19461
2023-09-30 12:00:00,0,Lakeside,1,EW26,1.344264,103.720797,26125,13506
2023-09-30 12:00:00,1,Lakeside,1,EW26,1.344264,103.720797,20484,10064
2023-09-30 16:00:00,0,Woodlands South ,1,TE3,1.4273,103.7938,7776,7135
2023-09-30 16:00:00,1,Woodlands South ,1,TE3,1.4273,103.7938,5120,3130
2023-09-30 20:00:00,1,Hougang,1,NE14,1.371406,103.892533,8173,18564
2023-09-30 20:00:00,0,Hougang,1,NE14,1.371406,103.892533,16505,47875
2023-09-30 23:00:00,0,Yishun,1,NS13,1.429666,103.835044,7850,34361
2023-09-30 23:00:00,1,Yishun,1,NS13,1.429666,103.835044,5123,18483
2023-09-30 06:00:00,1,Tanah Merah,1,EW4,1.327309,103.946479,4261,1955
2023-09-30 06:00:00,0,Tanah Merah,1,EW4,1.327309,103.946479,18755,11715
2023-09-30 10:00:00,0,Pioneer,1,EW28,1.337645,103.69742,21632,14380
2023-09-30 10:00:00,1,Pioneer,1,EW28,1.337645,103.69742,16325,5332
2023-09-30 05:00:00,1,Maxwell,1,TE18,1.2803,103.844,24,0
2023-09-30 05:00:00,0,Maxwell,1,TE18,1.2803,103.844,78,1
2023-09-30 06:00:00,1,Yishun,1,NS13,1.429666,103.835044,17709,4790
2023-09-30 06:00:00,0,Yishun,1,NS13,1.429666,103.835044,84882,22421
2023-09-30 18:00:00,0,Sixth Avenue,1,DT7,1.331221,103.79718,10689,12586
2023-09-30 18:00:00,1,Sixth Avenue,1,DT7,1.331221,103.79718,2894,3228
2023-09-30 14:00:00,0,Dover,1,EW22,1.311414,103.778596,8251,7021
2023-09-30 14:00:00,1,Dover,1,EW22,1.311414,103.778596,2439,3069
2023-09-30 11:00:00,0,Somerset,1,NS23,1.300508,103.838428,17094,39207
2023-09-30 11:00:00,1,Somerset,1,NS23,1.300508,103.838428,9434,25555
2023-09-30 17:00:00,0,Tampines East,1,DT33,1.35631,103.955471,18085,28877
2023-09-30 17:00:00,1,Tampines East,1,DT33,1.35631,103.955471,9198,8475
2023-09-30 08:00:00,1,Yishun,1,NS13,1.429666,103.835044,27435,14795
2023-09-30 08:00:00,0,Yishun,1,NS13,1.429666,103.835044,138042,50744
2023-09-30 23:00:00,1,Boon Keng,1,NE9,1.320091,103.861655,1812,5154
2023-09-30 23:00:00,0,Boon Keng,1,NE9,1.320091,103.861655,3539,9469
2023-09-30 20:00:00,0,City Hall,2,NS25/EW13,1.293119,103.852089,77650,20908
2023-09-30 20:00:00,1,City Hall,2,NS25/EW13,1.293119,103.852089,40006,13270
2023-09-30 21:00:00,1,Bras Basah,1,CC2,1.296978,103.850715,1895,1623
2023-09-30 21:00:00,0,Bras Basah,1,CC2,1.296978,103.850715,7947,2247
2023-09-30 14:00:00,1,Eunos,1,EW7,1.319809,103.902888,8514,8809
2023-09-30 14:00:00,0,Eunos,1,EW7,1.319809,103.902888,11448,14079
2023-09-30 21:00:00,1,Cheng Lim,1,SW1,1.396332,103.89379,925,765
2023-09-30 21:00:00,0,Cheng Lim,1,SW1,1.396332,103.89379,2618,1565
2023-09-30 18:00:00,1,Orchard Boulevard,1,TE13,1.3024,103.8251,2841,2144
2023-09-30 18:00:00,0,Orchard Boulevard,1,TE13,1.3024,103.8251,9105,4991
2023-09-30 18:00:00,0,Samudera,1,PW4,1.415955,103.902185,5834,11806
2023-09-30 18:00:00,1,Samudera,1,PW4,1.415955,103.902185,3179,4128
2023-09-30 05:00:00,0,Renjong,1,SW8,1.386827,103.890541,854,141
2023-09-30 05:00:00,1,Renjong,1,SW8,1.386827,103.890541,227,27
2023-09-30 05:00:00,0,Boon Lay,1,EW27,1.33862,103.705817,17966,4548
2023-09-30 05:00:00,1,Boon Lay,1,EW27,1.33862,103.705817,3687,700
2023-09-30 23:00:00,1,Kallang,1,EW10,1.311532,103.871372,1583,4347
2023-09-30 23:00:00,0,Kallang,1,EW10,1.311532,103.871372,2239,7362
2023-09-30 06:00:00,0,South View,1,BP2,1.380299,103.745286,7236,1129
2023-09-30 06:00:00,1,South View,1,BP2,1.380299,103.745286,1134,209
2023-09-30 17:00:00,0,Farrer Park,1,NE8,1.312679,103.854872,40334,41875
2023-09-30 17:00:00,1,Farrer Park,1,NE8,1.312679,103.854872,25278,35310
2023-09-30 19:00:00,1,Bugis,2,EW12/DT14,1.300747,103.855873,45345,31393
2023-09-30 19:00:00,0,Bugis,2,EW12/DT14,1.300747,103.855873,96754,73520
2023-09-30 14:00:00,1,Woodlands South ,1,TE3,1.4273,103.7938,4382,3063
2023-09-30 14:00:00,0,Woodlands South ,1,TE3,1.4273,103.7938,7237,5600
2023-09-30 20:00:00,1,Cashew,1,DT2,1.369997,103.764569,378,941
2023-09-30 20:00:00,0,Cashew,1,DT2,1.369997,103.764569,866,2725
2023-09-30 23:00:00,1,Layar,1,SW6,1.392141,103.880022,146,991
2023-09-30 23:00:00,0,Layar,1,SW6,1.392141,103.880022,248,1962
2023-09-30 12:00:00,0,Stadium,1,CC6,1.302847,103.875417,6913,9212
2023-09-30 12:00:00,1,Stadium,1,CC6,1.302847,103.875417,6595,8679
2023-09-30 10:00:00,0,one-north,1,CC23,1.299854,103.787584,3785,31854
2023-09-30 10:00:00,1,one-north,1,CC23,1.299854,103.787584,1461,2508
2023-09-30 00:00:00,1,Marina South Pier,1,NS28,1.271422,103.863581,4,21
2023-09-30 00:00:00,0,Marina South Pier,1,NS28,1.271422,103.863581,4,11
2023-09-30 22:00:00,1,Pasir Ris,1,EW1,1.373234,103.949343,4590,15211
2023-09-30 22:00:00,0,Pasir Ris,1,EW1,1.373234,103.949343,7488,32876
2023-09-30 16:00:00,0,Eunos,1,EW7,1.319809,103.902888,13173,17066
2023-09-30 16:00:00,1,Eunos,1,EW7,1.319809,103.902888,8405,9103
2023-09-30 15:00:00,0,Bugis,2,EW12/DT14,1.300747,103.855873,57170,55566
2023-09-30 15:00:00,1,Bugis,2,EW12/DT14,1.300747,103.855873,46665,47760
2023-09-30 15:00:00,1,Coral Edge,1,PE3,1.39392,103.912633,2989,3202
